,rating,reviewContent,clean_reviewContent
7398,2,"Tentang produk : Isi paket batre,remote, kartu garansi ada. Layar, suara, sinyal UHF std aja, cuma sayang tv gede belum bisa siaran digital. sesuai lah dengan harga. Ada harga ada rupa. Buat Lazada, tolong berikan pilihan buat kami untuk memilih jasa ekspedisi sesuai pilihan, karena Jakarta - Karawang sampai 6 hari, dg posisi dari tracking ninja express 5 hari mendem di gudang sortir Ciracas, 1 hari sampe di Purwakarta dan baru sampe ke Karawang. Padahal kalo bisa milih sih ada pos, jne, JNT yg deket kerumah. Cukup ini saja belanja di Lazada. Terima kasih semoga awet.",tentang produk isi paket baterai remote kartu garansi ada layar suara sinyal uhf std saja cuma sayang televisi besar belum bisa siar digital sesuai lah dengan harga ada harga ada rupa buat lazada tolong ikan pilih buat kami untuk pilih jasa ekspedisi sesuai pilih karena jakarta karawang sampai hari dengan posisi dari tracking ninja express hari mendem di gudang sortir ciracas hari sampai di purwakarta dan baru sampai ke karawang padahal kalau bisa milih sih ada pos jne jnt yang dekat ke rumah cukup ini saja belanja di lazada terima kasih moga awet
7399,4,Barangnya bagus dengan harga yg sangat mengiurkan namun pengirimnya agak telat satu hari dari prediksi tapi so far bagus,barang bagus dengan harga yang sangat iur namun kirim agak telat satu hari dari prediksi tapi jadi far bagus
7400,5,"barang memuaskan, kualitas sesuai harga, packing baik, pengiriman yg agak lama 10 hari baru tiba.. overall untuk barang baguslah.",muas kualitas sesuai harga packing baik kirim yang agak lama hari baru tiba overall untuk bagus
7401,1,"Datang barang terlambat. Lebih dua hari dari estimasi. Itupun setelah kami hub melalai live chat. Barang dikemas rapi dengan box kayu dan bubble wrap. Tapiiiii....  setelah kami coba nyalakan, tv hanya menyala lampu indikatornya saja, dari merah menjadi hijau. ditunggu sedetik, dua detik, tiga detik.... sepuluh detik kok gak menyala/on. Sepertinya TV rusak. Sediih... karena tempat service bergaransi adanya di Samarinda, kami di Bontang 3 jam perjalanan ke Samarinda...  Sampai sekarang belum kami apa apakan lagi... Ini kali kedua mencoba beli Tv di Lazada. Kali pertama barang tidak datang2 kami minta refund, dan dana dikembalikan. Kali ini barang datang, tapi yaaa... seperti itu....",datang lambat lebih dua hari dari estimasi itu telah kami hubung lalai live chat kemas rapi dengan box kayu dan bubble wrap tapiiiii telah kami coba nyala televisi hanya nyala lampu indikator saja dari merah jadi hijau tunggu detik dua detik tiga detik puluh detik kok tidak nyala on seperti televisi rusak sediih karena tempat servis garansi ada di samarinda kami di bontang jam jalan ke samarinda sampai sekarang belum kami apa apa lagi ini kali dua coba beli televisi di lazada kali pertama tidak datang kami minta refund dan dana kembali kali ini datang tapi yaaa seperti itu
7402,4,"Nyampenya cepet barang nya ok ga nyesel, suara nya bgus , gambar nya lumayan ok , g jauh sama harga 4 jtann cuma masih analog tp sejauh ini worth it untuk harga nn kualitasnya",nyampenya cepat tidak sesal suara bgus gambar lumayan tidak jauh sama harga jtann cuma masih analog tetapi jauh ini worth it untuk harga nn kualitas
7403,2,kulitas gambar tidak seperti yg di harapkan. namun over all ok.. ada barang ada harga... pengiriman supar cepat.,kulitas gambar tidak seperti yang di harap namun over all ada ada harga kirim supar cepat
7404,5,"mendarat dengan aman,semoga awet sukses Lazada😀",darat dengan aman moga awet sukses lazada
7405,4,"Resolusi kurang baik untuk ukuran 40inch, apalagii jika disambungkan ke laptop dan hp via hdmi. File 1080p pun menjadi pecah. Memang teknologi layarnya beda dengan pesaingnya. Harga memang tidak berbohong, berbanding lurus dengan kualitas. Suara speaker juga sangat kecil harus menggunakan speaker eksternal",resolusi kurang baik untuk ukur inch apalagi jika sambung ke laptop dan hp via hdmi file p pun jadi pecah memang teknologi layar beda dengan saing harga memang tidak bohong banding lurus dengan kualitas suara speaker juga sangat kecil harus guna speaker eksternal
7406,1,"kalo bisa gak usah beli deh barang ini. ini harga murah. tpi ya kualitasnya jga rendah banget. kaya jual produk gagal. punya saya 3 bulan aja layar udah MATI TOTAL. udah dibawa ke servis center suruh ganti layar yang mana harganya hampir kaya tvnya 1jt lbh. apa lgi klo pengaturan resolusi nih TV. kacau parah full HD masa gak pas sama layarnya sampe kepotong"". kan jelas ya ini barang cacat tpi dijual apa adanya tanpa melihat kualiatasnya. cma yg penting laku aja nih tv. kecewa parah sih gak bakal pake brand ini lagi.",kalau bisa tidak usah beli deh ini ini harga murah tapi ya kualitas juga rendah banget kaya jual produk gagal punya saya bulan saja layar sudah mati total sudah bawa ke servis center suruh ganti layar yang mana harga hampir kaya tvnya jt lebih apa lagi kalau atur resolusi nih televisi kacau parah full hd masa tidak pas sama layar sampai potong kan jelas ya ini cacat tapi jual apa ada tanpa lihat kualiatasnya cma yang penting laku saja nih televisi kecewa parah sih tidak bakal pakai brand ini lagi
7407,2,"Suaranya standar banget kirain beneran surround, ga ada lobang baut buat ditempel ditembok, jd harus diletakan dimeja aja, layarnya biasa aja ga berasa HD nya,  malahan waktu dipake buat layar komputer gambarnya patah patah  dan sedikit pecah waktu muter film. tapi kalo pake flashdisk sih mendingan gambar pecahnya lebih dikit, yah begitulah ada harga ada rupa,. untuk pengiriman sih sudah ssesuai dengan jadwal yg tertera.",suara standar banget kirain beneran surround tidak ada lobang baut buat tempel tembok jadi harus leta meja saja layar biasa saja tidak asa hd malah waktu pakai buat layar komputer gambar patah patah dan sedikit pecah waktu putar film tapi kalau pakai flashdisk sih mending gambar pecah lebih sedikit yah begitu ada harga ada rupa untuk kirim sih sudah ssesuai dengan jadwal yang tera
7408,5,produk harga bersahabat kualitas juga baik,produk harga sahabat kualitas juga baik
7409,3,"barang bagus berkualitas cuma kurirnya aja yg lelet, mengecawakan, ninja express tp gak ada expres2nya",bagus kualitas cuma kurir saja yang lelet cawak ninja express tetapi tidak ada expresnya
7410,5,Packing mantab gambar jernih puas belinya,packing mantap gambar jernih puas beli
7411,1,Saya beli tv Coocaa pada 24 aug 2018 dengan alamat penerima di manado dan sampe sekarang belum diterima tapi status nya sudah berubah menjadi telah diterima.  Mohon dicek lagi.,saya beli televisi coocaa pada aug dengan alamat terima di manado dan sampai sekarang belum terima tapi status sudah ubah jadi telah terima mohon cek lagi
7412,3,"mantap seh...tp iy itu, msh analog... terasa noisenya, d adu sm merk sebelah dgn antena yg sama.. krg bagus tv nya, siaran antena biasa burem mulu...antena udh bli yg paling bagus",mantap seh tetapi iya itu masih analog asa noisenya d adu sama merk belah dengan antena yang sama kurang bagus televisi siar antena biasa burem mulu antena sudah bli yang paling bagus
7413,3,"Tipinya ok, gambar bening suara kenceng, fitur2 nya juga kece.., Tapi pengiriman nya lemot, 2 minggu lebih baru dateng gara2 pake j*e.., Lain kali sebaiknya menggunakan LEX aja biar cepat sampai.., ⭐ 5 kualitas produk, ⭐ 1 pengiriman",tipi gambar bening suara cepat fitur juga gaul tapi kirim lot minggu lebih baru datang gara pakai saja e lain kali baik guna lex saja biar cepat sampai kualitas produk kirim
7414,1,"tv ok cuma jasa pengiriman jne yng gak bagus banyak drama pakek acara barang ditolak padahal barang belom sampe alamat tujua drama barang di kebalikan ke pegirim ujung""nya kurir dari lazadanya yng anter barang. padahl kntor jne dgn almat tujuan jarakny gk sape 1 km",televisi cuma jasa kirim jne yang tidak bagus banyak drama pakai acara tolak padahal bom sampai alamat tujua drama di balik ke pegirim ujung kurir dari lazadanya yang anter padahl kantor jne dengan almat tuju jarakny tidak siapa kamu
7415,4,"Lumayan sih tv nya, pengiriman juga cepat cuma belum ngarasain nyamannya aja dengan tv ini hehehe شكرا كثيرا",lumayan sih televisi kirim juga cepat cuma belum ngarasain nyaman saja dengan televisi ini hehehe
7416,4,Barang tiba sesuai waktu dan mutu sesuai specifikasi dan gambar sesuai promosi dan harga sangat terjangkau Terimakasih .,tiba sesuai waktu dan mutu sesuai specifikasi dan gambar sesuai promosi dan harga sangat jangkau terimakasih
7417,3,"sayang sekali, tidak ada pilihan utk cicilan tetap pakai cc selain bca di produk ini. Dan yg saya sesalkan kenapa lazada dan seller tidak memberikan solusi jika pembeli melakukan kesalahan pesan barang, sementara jika penjual melakukan kesalahan seperti barang rusak dll, barang bisa dikembalikan/ditukar.",sayang sekali tidak ada pilih untuk cicil tetap pakai cc selain bca di produk ini dan yang saya sesal kenapa lazada dan jual tidak beri solusi jika beli laku salah pesan sementara jika jual laku salah seperti rusak dan lain bisa kembali tukar
7418,3,"barang sampai 6 hari ckup lumayan, belum full HD si menurut saya masi HD tp oke la harga segini. sampai work minus tidak packing kayu.",sampai hari ckup lumayan belum full hd si turut saya masih hd tetapi oke la harga gin sampai kerja minus tidak packing kayu
7419,3,"Brg ok, sesuai ekspektasi, cm agak keterlambatan dan tidak ada vga, serta komponen audio untuk speaker aktif",sesuai ekspektasi cm agak lambat dan tidak ada vga serta komponen audio untuk speaker aktif
7420,1,"kacau balau.. kode promo bnihutri73 cuman jebakan betmen agar transaksi, bgt bayar pakai bni credit card, transaksi lgs valid memotong, tanpa kode otorisasi oto, resiko bobol kartu kredit sy, parahnya transaksi tdk bs dibatalkan lgs dr aplikasi, bahkan pembatalan melalu live agent pada h-0, dan h+2 gagal total, akhirnya brg terkirim, dan sy akan kembalikan, tp minta duit saya dibalikin dulu... bodo amat deh apa kata kalian.   lah wong sybyg kena jebakan betmen.   giliran kejadian gini sy di hubungi melulu... KENAPA TIDAK MENGHUBUNGI SAYA KETIKA BARANG TERKIRIM",kacau balau kode promo bnihutri cuma jebak betmen agar transaksi banget bayar pakai bni credit card transaksi lgs valid potong tanpa kode otorisasi oto resiko bobol kartu kredit saya parah transaksi tidak bisa batal lgs dari aplikasi bahkan batal lalu live agen pada h dan h gagal total akhir kirim dan saya akan kembali tetapi minta duit saya dibalikin dulu bodoh amat deh apa kata kalian lah wong sybyg kena jebak betmen gilir jadi begini saya di hubung melulu kenapa tidak hubung saya ketika kirim
7421,5,mantap semua,mantap semua
7422,5,"mantap jiwa...meski awal"" was""",mantap jiwa meski awal was
7423,3,"alhamdulillah dapat TV layar besar, kualitas gambar cukup baik, koneksi HDMI, USB, Antenna baik, remote lancar, suara yang cempreng karena MASIH MONO bukan STEREO.. wikwikwik... saya tambahkan speaker aktif buat ngebass jadi deh suara membaik, tambahkan TV Box android jadi deh Smart TV besar... hehehe thanks",alhamdulillah dapat televisi layar besar kualitas gambar cukup baik koneksi hdmi usb antenna baik remote lancar suara yang cempreng karena masih mono bukan stereo wikwikwik saya tambah speaker aktif buat ngebass jadi deh suara baik tambah televisi box android jadi deh smart televisi besar hehehe terimakasih
7424,4,"bagus mantabs,,, tapi buku panduan kurang lengkap jadi hrs browsing blm bisa miroring,,,  sy punya dua tv coocaa , smart tv n yg inj android,,, yg smart bisa miroriing,, lah yg android maah kagak piye iki jal",bagus mantap tapi buku pandu kurang lengkap jadi harus browsing belum bisa miroring saya punya dua televisi coocaa smart televisi yang inj android yang smart bisa miroriing lah yang android maah tidak bagaimana ini jal
7425,4,"paket android tv 50in sudah diterima, flash sale sih cuma 3.9jt tp pengiriman tidak safety banget, cuma pakai bublle wrap,",paket android televisi in sudah terima flash sale sih cuma jt tetapi kirim tidak safety banget cuma pakai bublle wrap
7426,5,tepat waktu...tv Mantap pegiriman Aman...luar biasa...semoga awet..makasih seller Dan lazada jaya selalu,tepat waktu televisi mantap pegiriman aman luar biasa moga awet terimakasih jual dan lazada jaya selalu
7427,2,Barang udah diterima tapi knp gambar yg pojok gosong ya bisa komplainkah..?,sudah terima tapi kenapa gambar yang pojok gosong ya bisa komplain
7428,4,"Barang sampai dengan selamat, bagus suara dan gambar bagus, koneksi internet lancar, namun belum bisa buka file dari USB.",sampai dengan selamat bagus suara dan gambar bagus koneksi internet lancar namun belum bisa buka file dari usb
7429,4,"di iklan dpt stick untuk main game,knp pas sampe paketnya tdk ada hadiahnya ya?so far puas sama barangnya,cuma kecewa brgnya lama bgt smpenya",di iklan dapat stick untuk main game kenapa pas sampai paket tidak ada hadiah ya jadi far puas sama barang cuma kecewa brgnya lama banget smpenya
7430,4,"tv sebetulnya bagus banget...akan tetapi ane dapet yg kurang perfect..karena tv saya ada bright pixel satu titik....tp ya sudahlah....trims lazada sudah membantu keluhan saya☺,akan tetapi gak direspon dari pihak coocaanya....semoga yg laen gak kayak saya...",televisi betul bagus banget akan tetapi saya dapet yang kurang perfect karena televisi saya ada bright pixel satu titik tetapi ya sudah trims lazada sudah bantu keluh saya akan tetapi tidak direspon dari pihak coocaanya moga yang lain tidak seperti saya
7431,3,"Sesuai dengan deskripsi yang ada, hanya saja Joystick yang ada dalam foto promo tidak ada dalam kemasan..  Terlewat atau memang tidak diberikan????",sesuai dengan deskripsi yang ada hanya saja joystick yang ada dalam foto promo tidak ada dalam kemas lewat atau memang tidak beri
7432,1,"Tvnya rusak!!! Ga bisa di apa2 in.... saya telp service centre nya... bilang ada kerusakan di software kami yang belum bisa kami perbaiki... untuk sementara ditunggu sampai software terbaharui, nanti akan secara otomatis terbaharui... bagaimana mungkin? Tvnya aja belum terkoneksi internet... ga bisa masuk menu dan ga ada respon.... aneh ah.... wes balik duit aja wes..... semoga ga ribet....",tvnya rusak tidak bisa di apa in saya telepon servis centre bilang ada rusa di software kami yang belum bisa kami baik untuk sementara tunggu sampai software baharu nanti akan cara otomatis baharu bagaimana mungkin tvnya saja belum koneksi internet tidak bisa masuk menu dan tidak ada respon aneh ah sudah balik duit saja sudah moga tidak ribet
7433,5,alhamdulilah barang bagus tidak ada yang cacat ..pacing rapih cuman tidak pacing pake kayu saja tpi gk papa alhamdulilah tv.y gk ada yang cacat walaupun pke plastik bable juga.saya sangat puas puas sekali dengan barang.y terima kasih LAZADA sukses terus yah terima kasih juga buat coocaa semoga makinjaya,alhamdulillah bagus tidak ada yang cacat pacing rapih cuma tidak pacing pakai kayu saja tapi tidak papa alhamdulillah televisi y tidak ada yang cacat walaupun pakai plastik bable juga saya sangat puas puas sekali dengan y terima kasih lazada sukses terus yah terima kasih juga buat coocaa moga makinjaya
7434,5,"Barang sesuai dengan deskripsi, mantap. Alhamdulillah pengiriman aman dan produk tidak cacat. Semoga awet dan after sales service nya nanti memuaskan juga",sesuai dengan deskripsi mantap alhamdulillah kirim aman dan produk tidak cacat moga awet dan telah sales servis nanti muas juga
7435,3,"bagus sesuai dengan harga, cuman remote tidak berfungsi sempat bisa setelah itu mati sudah contak service center terdekat mudah2 remote bisa di tukar. sementara pakai applikasi di hp",bagus sesuai dengan harga cuma remote tidak fungsi sempat bisa telah itu mati sudah contak servis center dekat mudah remote bisa di tukar sementara pakai applikasi di hp
7436,3,"Dari test ,Cek dan Selama pakai ,gw konekin jg dengan Hometheater AVR Yamaha dan Harman Kardon  1.HDR10 tidak jelas ,ada  apa tidak ,karena area gambar masih blur walau ketajaman sudah di     naikan (dibandingkan dengan TV merek lain yg sudah HDR10) 2.Resolusi sudah 4K 4:4:4 60hz HDMI2.0, bisa play yotube&film 4K  3.Chip TV tunernya masih 8bit & belum Deinterlace ,akibatnya tulisan berjalan dan gambar yg      gerak cepat bergaris dan tidak halus, siaran analog&Digitalnya muka orang jadi kotak2 parah (Tunernya     mengadopsi teknologi jadul,walau sudah dibenamkan Band DVB t2) 4.Port HDMI belum support ARC(Parah ,Wajib ada, penting untuk koneksi ke home theater     dengan tata suara 5.1 - 7.1Channel ) ,  5.Port Audio Out SpdIF Optic ,sangat sangat kecewa sekali DTS nya tidak kluar( sangat Parah,     Wajib buat Konek ke HomeTheater yg menggunakan sistem audio 5.1Channel) padahal di     spek & dipengaturan TV ada Seting DTS on,  6.Kualitas Panel Layarnya rendah Screen Blending cukup menggangu (area menghitam di pojok kiri kanan     atas bawah layar ),  7.Sistem Androidnya banyak yg di hide/blok ke area menu utama,bisa diatasi dengan aplikasi      lain,  8.Bila sedang nonton tidak bisa langsung merubah setingan Audio & Video,kecuali di media player 9.Tidak support harddisk 4TB, Max 2TB 10. Spek yg tidak jelas tentang HDR, refresh rate local dimming, respone time(test main game FPS ada         gangguan berbayang mungkin Respontimenya diatas 10ms, cukup mengganggu. 11. Install Kodi ,CCTV view, chrome , Gamepad, Speaker Bluetooth ,Lancar tanpa leg Untuk yg hoby main game ,nonton film dengan Audio DTS, DTS HD MASTER dengan tata suara 5.1 -9.1, dan gambar siaran TV Bening yg sudah 10bit tunernya baik siaran analog mapun digital DVB T2 , TV ini tidak direkomendasikan  Masalah HDMI ARC , audio DTS & Screen bleending sampai sekarang pihak coocaa belum ada tanggapan !!",dari test cek dan lama pakai saya konekin juga dengan hometheater avr yamaha dan harman kardon hdr tidak jelas ada apa tidak karena area gambar masih blur walau tajam sudah di naik banding dengan televisi merek lain yang sudah hdr resolusi sudah k hz hdmi bisa play yotube film k chip televisi tunernya masih bit belum deinterlace akibat tulis jalan dan gambar yang gerak cepat gar dan tidak halus siar analog digital muka orang jadi kotak parah tunernya adopsi teknologi jaman dulu walau sudah benam band dvb t port hdmi belum support arc parah wajib ada penting untuk koneksi ke home theater dengan tata suara channel port audio out spdif optic sangat sangat kecewa sekali dts tidak keluar sangat parah wajib buat konek ke hometheater yang guna sistem audio channel padahal di spek atur televisi ada ting dts on kualitas panel layar rendah screen blending cukup menggangu area hitam di pojok kiri kanan atas bawah layar sistem androidnya banyak yang di hide blok ke area menu utama bisa atas dengan aplikasi lain bila sedang nonton tidak bisa langsung rubah ting audio video kecuali di media player tidak support harddisk tb maksimal tb spek yang tidak jelas tentang hdr refresh rate lokal dimming respone waktu test main game fps ada ganggu bayang mungkin respontimenya atas ms cukup ganggu install kodi cctv view chrome gamepad speaker bluetooth lancar tanpa leg untuk yang hoby main game nonton film dengan audio dts dts hd master dengan tata suara dan gambar siar televisi bening yang sudah bit tunernya baik siar analog mapun digital dvb t televisi ini tidak rekomendasi masalah hdmi arc audio dts screen bleending sampai sekarang pihak coocaa belum ada tanggap
